"doy","depth","lake","year","k","kcrit.depth","perc.light"
172,2.25,"T",2024,NA,NA,3.09485782692605
172,2.5,"L",2022,-0.703485934205935,6.5462147515403,17.2266111911532
172,2.5,"L",2024,NA,NA,18.7920204355216
172,2.5,"R",2022,NA,NA,8.21659700337084
172,2.5,"R",2024,NA,NA,5.68049106461131
172,2.5,"T",2022,NA,NA,4.78076052659135
172,2.5,"T",2024,NA,NA,2.10761120359818
172,2.75,"L",2022,-0.703485934205935,6.5462147515403,14.448402674942
172,2.75,"L",2024,NA,NA,15.899660994818
172,2.75,"R",2022,NA,NA,6.40047304436223
172,2.75,"R",2024,NA,NA,4.26828847829468
172,2.75,"T",2022,NA,NA,3.52974667170596
172,2.75,"T",2024,NA,NA,1.43592454912687
172,3,"L",2022,-0.703485934205935,6.5462147515403,12.1182476077755
172,3,"L",2024,NA,NA,13.4525717930176
172,3,"R",2022,NA,NA,4.98587104507902
172,3,"R",2024,NA,NA,3.20774603957782
172,3,"T",2022,NA,NA,2.60638405729173
172,3,"T",2024,NA,NA,0.978745033548273
172,3.25,"L",2022,-0.703485934205935,6.5462147515403,10.1638865130776
172,3.25,"L",2024,NA,NA,11.382189957289
172,3.25,"R",2022,NA,NA,3.88399625640803
172,3.25,"R",2024,NA,NA,2.41115149636939
172,3.25,"T",2022,NA,NA,1.92477638585993
172,3.25,"T",2024,NA,NA,0.667436308559326
172,3.5,"L",2022,-0.703485934205935,6.5462147515403,8.52471350597235
172,3.5,"L",2024,NA,NA,9.63051226585806
172,3.5,"R",2022,NA,NA,3.02569582314142
172,3.5,"R",2024,NA,NA,1.81270560306988
172,3.5,"T",2022,NA,NA,1.42156869395475
172,3.5,"T",2024,NA,NA,0.455363093141126
172,3.75,"L",2022,-0.703485934205935,6.5462147515403,7.14989686921471
172,3.75,"L",2024,NA,NA,8.14846845119135
172,3.75,"R",2022,NA,NA,2.35711266584314
172,3.75,"R",2024,NA,NA,1.36303884961154
172,3.75,"T",2022,NA,NA,1.05002549267747
172,3.75,"T",2024,NA,NA,0.310827152012121
172,4,"L",2022,-0.703485934205935,6.5462147515403,5.99680273179754
172,4,"L",2024,NA,NA,6.89454514953606
172,4,"R",2022,NA,NA,1.8363012979704
172,4,"R",2024,NA,NA,1.02510243125587
172,4,"T",2022,NA,NA,0.775666457139496
172,4,"T",2024,NA,NA,0.212274826145473
172,4.25,"L",2022,-0.703485934205935,6.5462147515403,5.02967296758284
172,4.25,"L",2024,NA,NA,5.83362186766843
172,4.25,"R",2022,NA,NA,1.43059260727222
172,4.25,"R",2024,NA,NA,0.771088507122273
172,4.25,"T",2022,NA,NA,0.573049495585366
172,4.25,"T",2024,NA,NA,0.145044636015036
172,4.5,"L",2022,-0.703485934205935,6.5462147515403,4.21851631481808
172,4.5,"L",2024,NA,NA,4.93598629252953
172,4.5,"R",2022,NA,NA,1.11454179653097
172,4.5,"R",2024,NA,NA,0.58012151415146
172,4.5,"T",2022,NA,NA,0.423399186196513
172,4.5,"T",2024,NA,NA,0.0991593300246586
172,4.75,"L",2022,-0.703485934205935,6.5462147515403,3.53817832950254
172,4.75,"L",2024,NA,NA,4.17650130607815
172,4.75,"R",2022,NA,NA,0.868330395698464
172,4.75,"R",2024,NA,NA,0.43652718913885
172,4.75,"T",2022,NA,NA,0.3128581671727
172,4.75,"T",2024,NA,NA,0.0678264670673543
172,5,"L",2022,-0.703485934205935,6.5462147515403,2.96756133131163
172,5,"L",2024,NA,NA,3.53390032777714
172,5,"R",2022,NA,NA,0.676521841028526
172,5,"R",2024,NA,NA,0.32853450927049
172,5,"T",2022,NA,NA,0.231197656082149
172,5,"T",2024,NA,NA,0.0464198069023808
172,5.25,"L",2022,-0.703485934205935,6.5462147515403,2.48897015214443
172,5.25,"L",2024,NA,NA,2.99019121041108
172,5.25,"R",2022,NA,NA,0.527092369204839
172,5.25,"R",2024,NA,NA,0.247302106098164
172,5.25,"T",2022,NA,NA,0.170866409840521
172,5.25,"T",2024,NA,NA,0.0317870800568931
172,5.5,"L",2022,-0.703485934205935,6.5462147515403,2.08756339857271
172,5.5,"L",2024,NA,NA,2.53015196269754
172,5.5,"R",2022,NA,NA,0.410676298487152
172,5.5,"R",2024,NA,NA,0.18618791550422
172,5.5,"T",2022,NA,NA,0.126289199528319
172,5.5,"T",2024,NA,NA,0.0217793833852567
172,5.75,"L",2022,-0.703485934205935,6.5462147515403,1.75089321151794
172,5.75,"L",2024,NA,NA,2.14090415006564
172,5.75,"R",2022,NA,NA,0.319978256417507
172,5.75,"R",2024,NA,NA,0.14020119731299
172,5.75,"T",2022,NA,NA,0.093349267071353
172,5.75,"T",2024,NA,NA,0.0149311212427767
172,6,"L",2022,-0.703485934205935,6.5462147515403,1.46851925083358
172,6,"L",2024,NA,NA,1.81155200548505
172,6,"R",2022,NA,NA,0.249315414526977
172,6,"R",2024,NA,NA,0.105591313190036
172,6,"T",2022,NA,NA,0.0690064622219218
172,6,"T",2024,NA,NA,0.0102422458947366
172,6.25,"L",2022,-0.703485934205935,6.5462147515403,1.23168493422805
172,6.25,"L",2024,NA,NA,1.53287712661204
172,6.25,"R",2022,NA,NA,0.194260966315633
172,6.25,"R",2024,NA,NA,0.0795390771594975
172,6.25,"T",2022,NA,NA,0.051015453285643
172,6.25,"T",2024,NA,NA,0.00703003848967386
172,6.5,"L",2022,-0.703485934205935,6.5462147515403,1.03304589050721
172,6.5,"L",2024,NA,NA,1.2970801956034
172,6.5,"R",2022,NA,NA,0.151366450511475
172,6.5,"R",2024,NA,NA,0.0599250521483172
172,6.5,"T",2022,NA,NA,0.0377177594612504
172,6.5,"T",2024,NA,NA,0.00482818021307809
172,6.75,"L",2022,-0.703485934205935,6.5462147515403,0.866442206312031
172,6.75,"L",2024,NA,NA,1.09756247756612
172,6.75,"R",2022,NA,NA,0.117945478121253
172,6.75,"R",2024,NA,NA,0.0451555787415222
172,6.75,"T",2022,NA,NA,0.0278882466606672
172,6.75,"T",2024,NA,NA,0.00331799529674691
172,7,"L",2022,-0.703485934205935,6.5462147515403,0.726707403589074
172,7,"L",2024,NA,NA,0.928740969834924
172,7,"R",2022,NA,NA,0.0919052811328977
172,7,"R",2024,NA,NA,0.0340321278476077
172,7,"T",2022,NA,NA,0.0206218102031151
172,7,"T",2024,NA,NA,0.00228158974204251
172,7.25,"L",2022,-0.703485934205935,6.5462147515403,0.609508224073041
172,7.25,"L",2024,NA,NA,0.785892018456919
172,7.25,"R",2022,NA,NA,0.0716155058543528
172,7.25,"R",2024,NA,NA,0.0256531706858726
172,7.25,"T",2022,NA,NA,0.0152497139175943
172,7.25,"T",2024,NA,NA,0.00156989825196434
172,7.5,"L",2022,-0.703485934205935,6.5462147515403,0.511210252404063
172,7.5,"L",2024,NA,NA,0.665019016934115
172,7.5,"R",2022,NA,NA,0.055806013905812
172,7.5,"R",2024,NA,NA,0.0193404594462261
172,7.5,"T",2022,NA,NA,0.011277817287376
172,7.5,"T",2024,NA,NA,0.00108088618119172
172,7.75,"L",2022,-0.703485934205935,6.5462147515403,0.428765210773775
172,7.75,"L",2024,NA,NA,0.56274047786188
172,7.75,"R",2022,NA,NA,0.0434872760637018
172,7.75,"R",2024,NA,NA,0.0145836362713491
172,7.75,"T",2022,NA,NA,0.00834095911634337
172,7.75,"T",2024,NA,NA,0.000744671871916707
172,8,"L",2022,-0.703485934205935,6.5462147515403,0.359616430040944
172,8,"L",2024,NA,NA,0.47619533957781
172,8,"R",2022,NA,NA,0.0338883631198535
172,8,"R",2024,NA,NA,0.0109986062116765
172,8,"T",2022,NA,NA,0.00616926843705596
172,8,"T",2024,NA,NA,0.000513367227048583
173,0,"L",2022,NA,NA,100
173,0,"L",2024,NA,NA,100
173,0,"R",2022,NA,NA,100
173,0,"R",2024,NA,NA,100
173,0,"T",2022,-1.19904883974112,3.8406859231808,100
173,0,"T",2024,NA,NA,100
173,0.25,"L",2022,NA,NA,83.9625115799307
173,0.25,"L",2024,NA,NA,84.5304939861201
173,0.25,"R",2022,NA,NA,77.7288609061838
173,0.25,"R",2024,NA,NA,75.2932265911094
173,0.25,"T",2022,-1.19904883974112,3.8406859231808,74.0994400840474
173,0.25,"T",2024,NA,NA,68.3718497201527
173,0.5,"L",2022,NA,NA,70.49743792271
173,0.5,"L",2024,NA,NA,71.4546666068155
173,0.5,"R",2022,NA,NA,60.4200436331026
173,0.5,"R",2024,NA,NA,56.7006768078492
173,0.5,"T",2022,-1.19904883974112,3.8406859231808,54.9072702076934
173,0.5,"T",2024,NA,NA,46.772363577558
173,0.75,"L",2022,NA,NA,59.1921000475775
173,0.75,"L",2024,NA,NA,60.4020345669233
173,0.75,"R",2022,NA,NA,46.967354226623
173,0.75,"R",2024,NA,NA,42.7067644645127
173,0.75,"T",2022,-1.19904883974112,3.8406859231808,40.6859797893358
173,0.75,"T",2024,NA,NA,32.0140597378101
173,1,"L",2022,NA,NA,49.7000328291908
173,1,"L",2024,NA,NA,51.0594714074362
173,1,"R",2022,NA,NA,36.5113078296672
173,1,"R",2024,NA,NA,32.172205302598
173,1,"T",2022,-1.19904883974112,3.8406859231808,30.1480832166065
173,1,"T",2024,NA,NA,21.924830692359
173,1.25,"L",2022,NA,NA,41.730359505754
173,1.25,"L",2024,NA,NA,43.1623254019027
173,1.25,"R",2022,NA,NA,28.3840795964937
173,1.25,"R",2024,NA,NA,24.2404314344009
173,1.25,"T",2022,-1.19904883974112,3.8406859231808,22.3395608595781
173,1.25,"T",2024,NA,NA,15.0238152868497
173,1.5,"L",2022,NA,NA,35.0388715285561
173,1.5,"L",2024,NA,NA,36.4869132703424
173,1.5,"R",2022,NA,NA,22.0667449737718
173,1.5,"R",2024,NA,NA,18.2673186450305
173,1.5,"T",2022,-1.19904883974112,3.8406859231808,16.5534895141824
173,1.5,"T",2024,NA,NA,10.3009417113667
173,1.75,"L",2022,NA,NA,29.4205400154388
173,1.75,"L",2024,NA,NA,30.8441765434726
173,1.75,"R",2022,NA,NA,17.1560644481294
173,1.75,"R",2024,NA,NA,13.7684096481715
173,1.75,"T",2022,-1.19904883974112,3.8406859231808,12.2660430443806
173,1.75,"T",2024,NA,NA,7.06692238046828
173,2,"L",2022,NA,NA,24.7032290164104
173,2,"L",2024,NA,NA,26.0743204465894
173,2,"R",2022,NA,NA,13.3386812607107
173,2,"R",2024,NA,NA,10.3792701459263
173,2,"T",2022,-1.19904883974112,3.8406859231808,9.0890692163543
173,2,"T",2024,NA,NA,4.85114387776447
173,2.25,"L",2022,NA,NA,20.7424176893569
173,2.25,"L",2024,NA,NA,22.04228308765
173,2.25,"R",2022,NA,NA,10.3710768433039
173,2.25,"R",2024,NA,NA,7.82570439619346
173,2.25,"T",2022,-1.19904883974112,3.8406859231808,6.73494939817006
173,2.25,"T",2024,NA,NA,3.33212983453913
173,2.5,"L",2022,NA,NA,17.4167694506359
173,2.5,"L",2024,NA,NA,18.6339063220938
173,2.5,"R",2022,NA,NA,8.06399851765867
173,2.5,"R",2024,NA,NA,5.90137417697319
173,2.5,"T",2022,-1.19904883974112,3.8406859231808,4.99055979398793
173,2.5,"T",2024,NA,NA,2.29016517037034
173,2.75,"L",2022,NA,NA,14.6244121603578
173,2.75,"L",2024,NA,NA,15.7526995986567
173,2.75,"R",2022,NA,NA,6.27036113284773
173,2.75,"R",2024,NA,NA,4.45097788149011
173,2.75,"T",2022,-1.19904883974112,3.8406859231808,3.69797686440465
173,2.75,"T",2024,NA,NA,1.57500427910244
173,3,"L",2022,NA,NA,12.2798152237025
173,3,"L",2024,NA,NA,13.3171049327848
173,3,"R",2022,NA,NA,4.87584727905519
173,3,"R",2024,NA,NA,3.35760615896042
173,3,"T",2022,-1.19904883974112,3.8406859231808,2.74018015096146
173,3,"T",2024,NA,NA,1.08385033691768
173,3.25,"L",2022,NA,NA,10.3111678078322
173,3.25,"L",2024,NA,NA,11.2581853861921
173,3.25,"R",2022,NA,NA,3.79160385831174
173,3.25,"R",2024,NA,NA,2.53323537340596
173,3.25,"T",2022,-1.19904883974112,3.8406859231808,2.03045814915665
173,3.25,"T",2024,NA,NA,0.746331592876059
173,3.5,"L",2022,NA,NA,8.65817775134713
173,3.5,"L",2024,NA,NA,9.51767145734896
173,3.5,"R",2022,NA,NA,2.94856725178777
173,3.5,"R",2024,NA,NA,1.91157891483795
173,3.5,"T",2022,-1.19904883974112,3.8406859231808,1.50455811966599
173,3.5,"T",2024,NA,NA,0.514246349970774
173,3.75,"L",2022,NA,NA,7.27022365198513
173,3.75,"L",2024,NA,NA,8.04630995014974
173,3.75,"R",2022,NA,NA,2.29305374621564
173,3.75,"R",2024,NA,NA,1.44271059233978
173,3.75,"T",2022,-1.19904883974112,3.8406859231808,1.11486914241157
173,3.75,"T",2024,NA,NA,0.354559481188611
173,4,"L",2022,NA,NA,6.10480345474313
173,4,"L",2024,NA,NA,6.80246847562254
173,4,"R",2022,NA,NA,1.78333298187862
173,4,"R",2024,NA,NA,1.08902010395609
173,4,"T",2022,-1.19904883974112,3.8406859231808,0.826111792196794
173,4,"T",2024,NA,NA,0.244617060890379
173,4.25,"L",2022,NA,NA,5.12623195951065
173,4.25,"L",2024,NA,NA,5.75095599841257
173,4.25,"R",2022,NA,NA,1.38696517328916
173,4.25,"R",2024,NA,NA,0.822170011261081
173,4.25,"T",2022,-1.19904883974112,3.8406859231808,0.612144212486114
173,4.25,"T",2024,NA,NA,0.168874876691352
173,4.5,"L",2022,NA,NA,4.30454730394246
173,4.5,"L",2024,NA,NA,4.86202597217133
173,4.5,"R",2022,NA,NA,1.07873177780897
173,4.5,"R",2024,NA,NA,0.620805817748929
173,4.5,"T",2022,-1.19904883974112,3.8406859231808,0.453595433959112
173,4.5,"T",2024,NA,NA,0.116660692901932
173,4.75,"L",2022,NA,NA,3.61459288809909
173,4.75,"L",2024,NA,NA,4.11053379019529
173,4.75,"R",2022,NA,NA,0.839027289054194
173,4.75,"R",2024,NA,NA,0.468832462241789
173,4.75,"T",2022,-1.19904883974112,3.8406859231808,0.336111676810507
173,4.75,"T",2024,NA,NA,0.0806427715215102
173,5,"L",2022,NA,NA,3.03524658914852
173,5,"L",2024,NA,NA,3.47522465694948
173,5,"R",2022,NA,NA,0.652609350712177
173,5,"R",2024,NA,NA,0.35411689368566
173,5,"T",2022,-1.19904883974112,3.8406859231808,0.249056870573689
173,5,"T",2024,NA,NA,0.0557811601541992
173,5.25,"L",2022,NA,NA,2.54877363235024
173,5.25,"L",2024,NA,NA,2.938131686918
173,5.25,"R",2022,NA,NA,0.507627316871709
173,5.25,"R",2024,NA,NA,0.267511219797847
173,5.25,"T",2022,-1.19904883974112,3.8406859231808,0.184549746585954
173,5.25,"T",2024,NA,NA,0.0386091550723108
173,5.5,"L",2022,NA,NA,2.14028327730802
173,5.5,"L",2024,NA,NA,2.4840671646906
173,5.5,"R",2022,NA,NA,0.39486719831507
173,5.5,"R",2024,NA,NA,0.20211709117993
173,5.5,"T",2022,-1.19904883974112,3.8406859231808,0.13675032889672
173,5.5,"T",2024,NA,NA,0.0267407019209178
173,5.75,"L",2022,NA,NA,1.79727266249157
173,5.75,"L",2024,NA,NA,2.10019254316909
173,5.75,"R",2022,NA,NA,0.307164772933828
173,5.75,"R",2024,NA,NA,0.152731650175615
173,5.75,"T",2022,-1.19904883974112,3.8406859231808,0.101331228025563
173,5.75,"T",2024,NA,NA,0.0185324909066814
173,6,"L",2022,NA,NA,1.50924382400856
173,6,"L",2024,NA,NA,1.77565499033457
173,6,"R",2022,NA,NA,0.238949389795706
173,6,"R",2024,NA,NA,0.115430157832654
173,6,"T",2022,-1.19904883974112,3.8406859231808,0.0750858725972316
173,6,"T",2024,NA,NA,0.012852028008003
173,6.25,"L",2022,NA,NA,1.26738214859089
173,6.25,"L",2024,NA,NA,1.50128018259477
173,6.25,"R",2022,NA,NA,0.185889349517097
173,6.25,"R",2024,NA,NA,0.0872515274449296
173,6.25,"T",2022,-1.19904883974112,3.8406859231808,0.0556382111767698
173,6.25,"T",2024,NA,NA,0.00891834876316277
173,6.5,"L",2022,NA,NA,1.06428640460198
173,6.5,"L",2024,NA,NA,1.26931263793705
173,6.5,"R",2022,NA,NA,0.144616233706243
173,6.5,"R",2024,NA,NA,0.0659613513346259
173,6.5,"T",2022,-1.19904883974112,3.8406859231808,0.0412276029547663
173,6.5,"T",2024,NA,NA,0.00619255505399095
173,6.75,"L",2022,NA,NA,0.893742076384907
173,6.75,"L",2024,NA,NA,1.07319623024441
173,6.75,"R",2022,NA,NA,0.112510599050612
173,6.75,"R",2024,NA,NA,0.0498732937295757
173,6.75,"T",2022,-1.19904883974112,3.8406859231808,0.0305494229495561
173,6.75,"T",2024,NA,NA,0.00430254410395089
173,7,"L",2022,NA,NA,0.750531054978897
173,7,"L",2024,NA,NA,0.907388665468149
173,7,"R",2022,NA,NA,0.0875353700350583
173,7,"R",2024,NA,NA,0.0377144512901287
173,7,"T",2022,-1.19904883974112,3.8406859231808,0.0226369513545285
173,7,"T",2024,NA,NA,0.00299121687806926
173,7.25,"L",2022,NA,NA,0.630271852872394
173,7.25,"L",2024,NA,NA,0.767204663237665
173,7.25,"R",2022,NA,NA,0.0681063091221397
173,7.25,"R",2024,NA,NA,0.0285238405722458
173,7.25,"T",2022,-1.19904883974112,3.8406859231808,0.0167738542058038
173,7.25,"T",2024,NA,NA,0.00208081938755354
173,7.5,"L",2022,NA,NA,0.529285446231434
173,7.5,"L",2024,NA,NA,0.648683401258995
173,7.5,"R",2022,NA,NA,0.05299130934872
173,7.5,"R",2024,NA,NA,0.0215758489232165
173,7.5,"T",2022,-1.19904883974112,3.8406859231808,0.0124293320470151
173,7.5,"T",2024,NA,NA,0.00144837591852746
173,7.75,"L",2022,NA,NA,0.444482633650387
173,7.75,"L",2024,NA,NA,0.548476467608364
173,7.75,"R",2022,NA,NA,0.0412320930587995
173,7.75,"R",2024,NA,NA,0.0163225002775034
173,7.75,"T",2022,-1.19904883974112,3.8406859231808,0.00921006545302524
173,7.75,"T",2024,NA,NA,0.00100875310760851
173,8,"L",2022,NA,NA,0.373269460018275
173,8,"L",2024,NA,NA,0.463753147283862
173,8,"R",2022,NA,NA,0.0320833294935207
173,8,"R",2024,NA,NA,0.012349904134215
173,8,"T",2022,-1.19904883974112,3.8406859231808,0.00682460693206599
173,8,"T",2024,NA,NA,0.00070297707961593
174,0,"L",2022,NA,NA,100
174,0,"L",2024,NA,NA,100
174,0,"R",2022,NA,NA,100
174,0,"R",2024,NA,NA,100
174,0,"T",2022,NA,NA,100
174,0,"T",2024,NA,NA,100
174,0.25,"L",2022,NA,NA,84.0524465130855
174,0.25,"L",2024,NA,NA,84.4584713368682
174,0.25,"R",2022,NA,NA,77.5776836799272
174,0.25,"R",2024,NA,NA,75.5815710443795
174,0.25,"T",2022,NA,NA,73.9440081916128
174,0.25,"T",2024,NA,NA,68.8744950822776
174,0.5,"L",2022,NA,NA,70.6487847117271
174,0.5,"L",2024,NA,NA,71.3329562770466
174,0.5,"R",2022,NA,NA,60.185712597877
174,0.5,"R",2024,NA,NA,57.1340530677389
174,0.5,"T",2022,NA,NA,54.6783714280723
174,0.5,"T",2024,NA,NA,47.4672790115947
174,0.75,"L",2022,NA,NA,59.3831208910376
174,0.75,"L",2024,NA,NA,60.2477763390371
174,0.75,"R",2022,NA,NA,46.6949328016029
174,0.75,"R",2024,NA,NA,43.1953110739984
174,0.75,"T",2022,NA,NA,40.4331583563388
174,0.75,"T",2024,NA,NA,32.7347642709303
174,1,"L",2022,NA,NA,49.9143402804833
174,1,"L",2024,NA,NA,50.8856841207551
174,1,"R",2022,NA,NA,36.2297893332309
174,1,"R",2024,NA,NA,32.6617816977357
174,1,"T",2022,NA,NA,29.8998627528279
174,1,"T",2024,NA,NA,22.5893746629013
174,1.25,"L",2022,NA,NA,41.9557660647172
174,1.25,"L",2024,NA,NA,42.9787729321924
174,1.25,"R",2022,NA,NA,28.1113384690896
174,1.25,"R",2024,NA,NA,24.7004044020332
174,1.25,"T",2022,NA,NA,22.1110860320533
174,1.25,"T",2024,NA,NA,15.5984013346837
174,1.5,"L",2022,NA,NA,35.2664695846068
174,1.5,"L",2024,NA,NA,36.3008010100908
174,1.5,"R",2022,NA,NA,21.8130731053993
174,1.5,"R",2024,NA,NA,18.6822167667589
174,1.5,"T",2022,NA,NA,16.3515988805369
174,1.5,"T",2024,NA,NA,10.7779777216209
174,1.75,"L",2022,NA,NA,29.6439680059317
174,1.75,"L",2024,NA,NA,30.6607101319261
174,1.75,"R",2022,NA,NA,16.9266787837107
174,1.75,"R",2024,NA,NA,14.1322762954401
174,1.75,"T",2022,NA,NA,12.0925966278465
174,1.75,"T",2024,NA,NA,7.45205132842129
174,2,"L",2022,NA,NA,24.9180878710531
174,2,"L",2024,NA,NA,25.8971527268941
174,2,"R",2022,NA,NA,13.1354866709632
174,2,"R",2024,NA,NA,10.691888341373
174,2,"T",2022,NA,NA,8.94309859631137
174,2,"T",2024,NA,NA,5.15579271926336
174,2.25,"L",2022,NA,NA,20.945808345239
174,2.25,"L",2024,NA,NA,21.873870523533
174,2.25,"R",2022,NA,NA,10.1938925067551
174,2.25,"R",2024,NA,NA,8.0901113549854
174,2.25,"T",2022,NA,NA,6.61401998312614
174,2.25,"T",2024,NA,NA,3.56940184215221
174,2.5,"L",2022,NA,NA,17.6069277101187
174,2.5,"L",2024,NA,NA,18.4757922086659
174,2.5,"R",2022,NA,NA,7.9114000319465
174,2.5,"R",2024,NA,NA,6.12225728933507
174,2.5,"T",2022,NA,NA,4.89161129250927
174,2.5,"T",2024,NA,NA,2.4727191371425
174,2.75,"L",2022,NA,NA,14.8004216457736
174,2.75,"L",2024,NA,NA,15.6057382024954
174,2.75,"R",2022,NA,NA,6.14024922133323
174,2.75,"R",2024,NA,NA,4.63366728468554
174,2.75,"T",2022,NA,NA,3.61782244247683
174,2.75,"T",2024,NA,NA,1.71408400907801
174,3,"L",2022,NA,NA,12.4413828396294
174,3,"L",2024,NA,NA,13.181638072552
174,3,"R",2022,NA,NA,4.76582351303137
174,3,"R",2024,NA,NA,3.50746627834303
174,3,"T",2022,NA,NA,2.67578585089743
174,3,"T",2024,NA,NA,1.18895564028708
174,3.25,"L",2022,NA,NA,10.4584491025868
174,3.25,"L",2024,NA,NA,11.1341808150952
174,3.25,"R",2022,NA,NA,3.69921146021544
174,3.25,"R",2024,NA,NA,2.65531925044253
174,3.25,"T",2022,NA,NA,1.97908375517366
174,3.25,"T",2024,NA,NA,0.825226877192791
174,3.5,"L",2022,NA,NA,8.7916419967219
174,3.5,"L",2024,NA,NA,9.40483064883986
174,3.5,"R",2022,NA,NA,2.87143868043412
174,3.5,"R",2024,NA,NA,2.01045222660602
174,3.5,"T",2022,NA,NA,1.46381311500846
174,3.5,"T",2024,NA,NA,0.573129606800422
174,3.75,"L",2022,NA,NA,7.39055043475555
174,3.75,"L",2024,NA,NA,7.94415144910812
174,3.75,"R",2022,NA,NA,2.22899482658814
174,3.75,"R",2024,NA,NA,1.52238233506801
174,3.75,"T",2022,NA,NA,1.08271874333082
174,3.75,"T",2024,NA,NA,0.398291810365102
174,4,"L",2022,NA,NA,6.21280417768873
174,4,"L",2024,NA,NA,6.71039180170902
174,4,"R",2022,NA,NA,1.73036466578684
174,4,"R",2024,NA,NA,1.15293777665632
174,4,"T",2022,NA,NA,0.80085549612925
174,4,"T",2024,NA,NA,0.276959295635284
174,4.25,"L",2022,NA,NA,5.22279095143846
174,4.25,"L",2024,NA,NA,5.66829012915671
174,4.25,"R",2022,NA,NA,1.34333773930609
174,4.25,"R",2024,NA,NA,0.873251515399889
174,4.25,"T",2022,NA,NA,0.592380935355477
174,4.25,"T",2024,NA,NA,0.192705117367668
174,4.5,"L",2022,NA,NA,4.39057829306684
174,4.5,"L",2024,NA,NA,4.78806565181314
174,4.5,"R",2022,NA,NA,1.04292175908696
174,4.5,"R",2024,NA,NA,0.661490121346398
174,4.5,"T",2022,NA,NA,0.438183799543063
174,4.5,"T",2024,NA,NA,0.134162055779205
174,4.75,"L",2022,NA,NA,3.69100744669564
174,4.75,"L",2024,NA,NA,4.04456627431244
174,4.75,"R",2022,NA,NA,0.809724182409923
174,4.75,"R",2024,NA,NA,0.501137735344728
174,4.75,"T",2022,NA,NA,0.324130437603582
174,4.75,"T",2024,NA,NA,0.093459075975666
174,5,"L",2022,NA,NA,3.10293184698541
174,5,"L",2024,NA,NA,3.41654898612182
174,5,"R",2022,NA,NA,0.628696860395829
174,5,"R",2024,NA,NA,0.379699278100831
174,5,"T",2022,NA,NA,0.239768150667286
174,5,"T",2024,NA,NA,0.0651425134060176
174,5.25,"L",2022,NA,NA,2.60857711255604
174,5.25,"L",2024,NA,NA,2.88607216342492
174,5.25,"R",2022,NA,NA,0.488162264538579
174,5.25,"R",2024,NA,NA,0.287720333497529
174,5.25,"T",2022,NA,NA,0.177366369135963
174,5.25,"T",2024,NA,NA,0.0454312300877284
174,5.5,"L",2022,NA,NA,2.19300315604333
174,5.5,"L",2024,NA,NA,2.43798236668366
174,5.5,"R",2022,NA,NA,0.379058098142988
174,5.5,"R",2024,NA,NA,0.218046266855641
174,5.5,"T",2022,NA,NA,0.131207628820619
174,5.5,"T",2024,NA,NA,0.0317020204565789
174,5.75,"L",2022,NA,NA,1.8436521134652
174,5.75,"L",2024,NA,NA,2.05948093627254
174,5.75,"R",2022,NA,NA,0.29435128945015
174,5.75,"R",2024,NA,NA,0.165262103038239
174,5.75,"T",2022,NA,NA,0.0970632554212408
174,5.75,"T",2024,NA,NA,0.022133860570586
174,6,"L",2022,NA,NA,1.54996839718355
174,6,"L",2024,NA,NA,1.73975797518409
174,6,"R",2022,NA,NA,0.228583365064434
174,6,"R",2024,NA,NA,0.125269002475272
174,6,"T",2022,NA,NA,0.0718056304926658
174,6,"T",2024,NA,NA,0.0154618101212695
174,6.25,"L",2022,NA,NA,1.30307936295373
174,6.25,"L",2024,NA,NA,1.4696832385775
174,6.25,"R",2022,NA,NA,0.177517732718562
174,6.25,"R",2024,NA,NA,0.0949639777303617
174,6.25,"T",2022,NA,NA,0.0531214540054338
174,6.25,"T",2024,NA,NA,0.0108066590366517
174,6.5,"L",2022,NA,NA,1.09552691869674
174,6.5,"L",2024,NA,NA,1.2415450802707
174,6.5,"R",2022,NA,NA,0.137866016901011
174,6.5,"R",2024,NA,NA,0.0719976505209345
174,6.5,"T",2022,NA,NA,0.0392996915177788
174,6.5,"T",2024,NA,NA,0.00755692989490382
174,6.75,"L",2022,NA,NA,0.921041946457782
174,6.75,"L",2024,NA,NA,1.04882998292269
174,6.75,"R",2022,NA,NA,0.107075719979971
174,6.75,"R",2024,NA,NA,0.0545910087176292
174,6.75,"T",2022,NA,NA,0.0290747500613398
174,6.75,"T",2024,NA,NA,0.00528709291115487
174,7,"L",2022,NA,NA,0.77435470636872
174,7,"L",2024,NA,NA,0.886036361101375
174,7,"R",2022,NA,NA,0.083165458937219
174,7,"R",2024,NA,NA,0.0413967747326497
174,7,"T",2022,NA,NA,0.0215104961269349
174,7,"T",2024,NA,NA,0.00370084401409601
174,7.25,"L",2022,NA,NA,0.651035481671748
174,7.25,"L",2024,NA,NA,0.74851730801841
174,7.25,"R",2022,NA,NA,0.0645971123899265
174,7.25,"R",2024,NA,NA,0.0313945104586191
174,7.25,"T",2022,NA,NA,0.0159144773715457
174,7.25,"T",2024,NA,NA,0.00259174052314275
174,7.5,"L",2022,NA,NA,0.547360640058804
174,7.5,"L",2024,NA,NA,0.632347785583875
174,7.5,"R",2022,NA,NA,0.050176604791628
174,7.5,"R",2024,NA,NA,0.0238112384002068
174,7.5,"T",2022,NA,NA,0.0117744811796513
174,7.5,"T",2024,NA,NA,0.00181586565586321
174,7.75,"L",2022,NA,NA,0.460200056526999
