"doy","lake","depth","year","k","kcrit.depth","perc.light"
147,"L",0.5,2024,-0.668239890787701,6.90494026428024,71.5967900024971
147,"R",0.75,2024,-1.02346485659287,4.49961573969751,46.4126264296897
147,"T",0.75,2024,-1.33659499909496,3.44981088421499,36.6980616161445
147,"L",0.75,2024,-0.668239890787701,6.90494026428024,60.5815425256645
147,"R",1,2024,-1.02346485659287,4.49961573969751,35.9347692432332
147,"T",1,2024,-1.33659499909496,3.44981088421499,26.2738772966554
147,"L",1,2024,-0.668239890787701,6.90494026428024,51.2610033866167
147,"R",1.25,2024,-1.02346485659287,4.49961573969751,27.8223349958576
147,"T",1.25,2024,-1.33659499909496,3.44981088421499,18.8107109149333
147,"L",1.25,2024,-0.668239890787701,6.90494026428024,43.3744397823735
147,"R",1.5,2024,-1.02346485659287,4.49961573969751,21.5413189210193
147,"T",1.5,2024,-1.33659499909496,3.44981088421499,13.4674772638234
147,"L",1.5,2024,-0.668239890787701,6.90494026428024,36.7012329478889
147,"R",1.75,2024,-1.02346485659287,4.49961573969751,16.6782702072329
147,"T",1.75,2024,-1.33659499909496,3.44981088421499,9.64200367927681
147,"L",1.75,2024,-0.668239890787701,6.90494026428024,31.0547065657455
147,"R",2,2024,-1.02346485659287,4.49961573969751,12.9130764056442
147,"T",2,2024,-1.33659499909496,3.44981088421499,6.90316628199706
147,"L",2,2024,-0.668239890787701,6.90494026428024,26.2769046820273
147,"R",2.25,2024,-1.02346485659287,4.49961573969751,9.99789187884076
147,"T",2.25,2024,-1.33659499909496,3.44981088421499,4.94230310441815
147,"L",2.25,2024,-0.668239890787701,6.90494026428024,22.2341730457685
147,"R",2.5,2024,-1.02346485659287,4.49961573969751,7.74082324621723
147,"T",2.5,2024,-1.33659499909496,3.44981088421499,3.53842845125192
147,"L",2.5,2024,-0.668239890787701,6.90494026428024,18.8134202643474
147,"R",2.75,2024,-1.02346485659287,4.49961573969751,5.99329791273205
147,"T",2.75,2024,-1.33659499909496,3.44981088421499,2.53332821563219
147,"L",2.75,2024,-0.668239890787701,6.90494026428024,15.9189541843707
147,"R",3,2024,-1.02346485659287,4.49961573969751,4.64028420857064
147,"T",3,2024,-1.33659499909496,3.44981088421499,1.813729438516
147,"L",3,2024,-0.668239890787701,6.90494026428024,13.4698049989521
147,"R",3.25,2024,-1.02346485659287,4.49961573969751,3.59271937584938
147,"T",3.25,2024,-1.33659499909496,3.44981088421499,1.29853465328362
147,"L",3.25,2024,-0.668239890787701,6.90494026428024,11.3974601979776
147,"R",3.5,2024,-1.02346485659287,4.49961573969751,2.78164697105472
147,"T",3.5,2024,-1.33659499909496,3.44981088421499,0.929682349511875
147,"L",3.5,2024,-0.668239890787701,6.90494026428024,9.64394799884559
147,"R",3.75,2024,-1.02346485659287,4.49961573969751,2.15367777499978
147,"T",3.75,2024,-1.33659499909496,3.44981088421499,0.665603546896752
147,"L",3.75,2024,-0.668239890787701,6.90494026428024,8.16021564356424
147,"R",4,2024,-1.02346485659287,4.49961573969751,1.66747542258005
147,"T",4,2024,-1.33659499909496,3.44981088421499,0.476537047169011
147,"L",4,2024,-0.668239890787701,6.90494026428024,6.9047571966835
147,"R",4.25,2024,-1.02346485659287,4.49961573969751,1.2910354172684
147,"T",4.25,2024,-1.33659499909496,3.44981088421499,0.341175401458288
147,"L",4.25,2024,-0.668239890787701,6.90494026428024,5.84245245807361
147,"R",4.5,2024,-1.02346485659287,4.49961573969751,0.9995784202099
147,"T",4.5,2024,-1.33659499909496,3.44981088421499,0.244263599759413
147,"L",4.5,2024,-0.668239890787701,6.90494026428024,4.94358451029179
147,"R",4.75,2024,-1.02346485659287,4.49961573969751,0.773919138688969
147,"T",4.75,2024,-1.33659499909496,3.44981088421499,0.174879859193839
147,"L",4.75,2024,-0.668239890787701,6.90494026428024,4.18300841740269
147,"R",5,2024,-1.02346485659287,4.49961573969751,0.59920344529177
147,"T",5,2024,-1.33659499909496,3.44981088421499,0.125204759046291
147,"L",5,2024,-0.668239890787701,6.90494026428024,3.53944782042959
147,"R",5.25,2024,-1.02346485659287,4.49961573969751,0.463930598043815
147,"T",5.25,2024,-1.33659499909496,3.44981088421499,0.0896400063455221
147,"L",5.25,2024,-0.668239890787701,6.90494026428024,2.99489975239459
147,"R",5.5,2024,-1.02346485659287,4.49961573969751,0.359196198707583
147,"T",5.5,2024,-1.33659499909496,3.44981088421499,0.0641775184811818
147,"L",5.5,2024,-0.668239890787701,6.90494026428024,2.53413102324094
147,"R",5.75,2024,-1.02346485659287,4.49961573969751,0.278106056617099
147,"T",5.75,2024,-1.33659499909496,3.44981088421499,0.0459477196211531
147,"L",5.75,2024,-0.668239890787701,6.90494026428024,2.14425208650726
147,"R",6,2024,-1.02346485659287,4.49961573969751,0.215322375363101
147,"T",6,2024,-1.33659499909496,3.44981088421499,0.0328961447613955
147,"L",6,2024,-0.668239890787701,6.90494026428024,1.81435646709795
147,"R",6.25,2024,-1.02346485659287,4.49961573969751,0.166712389855797
147,"T",6.25,2024,-1.33659499909496,3.44981088421499,0.0235519052759366
147,"L",6.25,2024,-0.668239890787701,6.90494026428024,1.53521566350077
147,"R",6.5,2024,-1.02346485659287,4.49961573969751,0.129076325136036
147,"T",6.5,2024,-1.33659499909496,3.44981088421499,0.0168619224577841
147,"L",6.5,2024,-0.668239890787701,6.90494026428024,1.29902098964484
147,"R",6.75,2024,-1.02346485659287,4.49961573969751,0.0999367696968102
147,"T",6.75,2024,-1.33659499909496,3.44981088421499,0.012072247473873
147,"L",6.75,2024,-0.668239890787701,6.90494026428024,1.09916513468209
147,"R",7,2024,-1.02346485659287,4.49961573969751,0.0773755987157788
147,"T",7,2024,-1.33659499909496,3.44981088421499,0.0086430927099392
147,"L",7,2024,-0.668239890787701,6.90494026428024,0.930057330044378
147,"R",7.25,2024,-1.02346485659287,4.49961573969751,0.0599077125945599
147,"T",7.25,2024,-1.33659499909496,3.44981088421499,0.0061879986932241
147,"L",7.25,2024,-0.668239890787701,6.90494026428024,0.786966953258998
147,"R",7.5,2024,-1.02346485659287,4.49961573969751,0.0463832795852798
147,"T",7.5,2024,-1.33659499909496,3.44981088421499,0.00443028081641537
147,"L",7.5,2024,-0.668239890787701,6.90494026428024,0.665891193494705
147,"R",7.75,2024,-1.02346485659287,4.49961573969751,0.0359120475796902
147,"T",7.75,2024,-1.33659499909496,3.44981088421499,0.00317184748823398
147,"L",7.75,2024,-0.668239890787701,6.90494026428024,0.563443076913894
147,"R",8,2024,-1.02346485659287,4.49961573969751,0.0278047428490852
147,"T",8,2024,-1.33659499909496,3.44981088421499,0.0022708755732456
147,"L",8,2024,-0.668239890787701,6.90494026428024,0.476756719451526
148,"R",0,2024,-1.02601440222497,4.48840678065866,100
148,"T",0,2024,-1.31733271250967,3.50025466754001,100
148,"L",0,2024,-0.677372430739117,6.8065390730888,100
148,"R",0.25,2024,-1.02601440222497,4.48840678065866,77.3752208616112
148,"T",0.25,2024,-1.31733271250967,3.50025466754001,71.9403287372856
148,"L",0.25,2024,-0.677372430739117,6.8065390730888,84.4219195594745
148,"R",0.5,2024,-1.02601440222497,4.48840678065866,59.8692480338311
148,"T",0.5,2024,-1.31733271250967,3.50025466754001,51.7541089882872
148,"L",0.5,2024,-0.677372430739117,6.8065390730888,71.2706050210638
148,"R",0.75,2024,-1.02601440222497,4.48840678065866,46.3239628943626
148,"T",0.75,2024,-1.31733271250967,3.50025466754001,37.2320761412269
148,"L",0.75,2024,-0.677372430739117,6.8065390730888,60.1680128404333
148,"R",1,2024,-1.02601440222497,4.48840678065866,35.8432686013639
148,"T",1,2024,-1.31733271250967,3.50025466754001,26.7848779717151
148,"L",1,2024,-0.677372430739117,6.8065390730888,50.7949914006849
148,"R",1.25,2024,-1.02601440222497,4.48840678065866,27.7338082443258
148,"T",1.25,2024,-1.31733271250967,3.50025466754001,19.2691292647327
148,"L",1.25,2024,-0.677372430739117,6.8065390730888,42.8821067805282
148,"R",1.5,2024,-1.02601440222497,4.48840678065866,21.4590953823829
148,"T",1.5,2024,-1.31733271250967,3.50025466754001,13.8622749378612
148,"L",1.5,2024,-0.677372430739117,6.8065390730888,36.2018976916655
148,"R",1.75,2024,-1.02601440222497,4.48840678065866,16.6040224470225
148,"T",1.75,2024,-1.31733271250967,3.50025466754001,9.97256616076371
148,"L",1.75,2024,-0.677372430739117,6.8065390730888,30.5623369482611
148,"R",2,2024,-1.02601440222497,4.48840678065866,12.8473990402952
148,"T",2,2024,-1.31733271250967,3.50025466754001,7.17429687959671
148,"L",2,2024,-0.677372430739117,6.8065390730888,25.8013115139565
148,"R",2.25,2024,-1.02601440222497,4.48840678065866,9.94070338240091
148,"T",2.25,2024,-1.31733271250967,3.50025466754001,5.1612127597707
148,"L",2.25,2024,-0.677372430739117,6.8065390730888,21.7819624516018
148,"R",2.5,2024,-1.02601440222497,4.48840678065866,7.69164119733036
148,"T",2.5,2024,-1.31733271250967,3.50025466754001,3.71299342620977
148,"L",2.5,2024,-0.677372430739117,6.8065390730888,18.3887508193662
148,"R",2.75,2024,-1.02601440222497,4.48840678065866,5.95142436431704
148,"T",2.75,2024,-1.31733271250967,3.50025466754001,2.67113967680912
148,"L",2.75,2024,-0.677372430739117,6.8065390730888,15.5241364247175
148,"R",3,2024,-1.02601440222497,4.48840678065866,4.60492774630205
148,"T",3,2024,-1.31733271250967,3.50025466754001,1.92162666452855
148,"L",3,2024,-0.677372430739117,6.8065390730888,13.1057739647781
148,"R",3.25,2024,-1.02601440222497,4.48840678065866,3.56307301421883
148,"T",3.25,2024,-1.31733271250967,3.50025466754001,1.38242453956517
148,"L",3.25,2024,-0.677372430739117,6.8065390730888,11.0641459541915
148,"R",3.5,2024,-1.02601440222497,4.48840678065866,2.75693561421228
148,"T",3.5,2024,-1.31733271250967,3.50025466754001,0.994520758308094
148,"L",3.5,2024,-0.677372430739117,6.8065390730888,9.34056439739043
148,"R",3.75,2024,-1.02601440222497,4.48840678065866,2.13318502050917
148,"T",3.75,2024,-1.31733271250967,3.50025466754001,0.715461502887388
148,"L",3.75,2024,-0.677372430739117,6.8065390730888,7.88548376196586
148,"R",4,2024,-1.02601440222497,4.48840678065866,1.65055662100578
148,"T",4,2024,-1.31733271250967,3.50025466754001,0.514705357165912
148,"L",4,2024,-0.677372430739117,6.8065390730888,6.65707675840224
148,"R",4.25,2024,-1.02601440222497,4.48840678065866,1.27712183094917
148,"T",4.25,2024,-1.31733271250967,3.50025466754001,0.370280725973577
148,"L",4.25,2024,-0.677372430739117,6.8065390730888,5.62003198599081
148,"R",4.5,2024,-1.02601440222497,4.48840678065866,0.988175837368769
148,"T",4.5,2024,-1.31733271250967,3.50025466754001,0.266381171516199
148,"L",4.5,2024,-0.677372430739117,6.8065390730888,4.7445388824299
148,"R",4.75,2024,-1.02601440222497,4.48840678065866,0.764603236665161
148,"T",4.75,2024,-1.31733271250967,3.50025466754001,0.191635490482986
148,"L",4.75,2024,-0.677372430739117,6.8065390730888,4.00543079879296
148,"R",5,2024,-1.02601440222497,4.48840678065866,0.591613443084696
148,"T",5,2024,-1.31733271250967,3.50025466754001,0.13786320183077
148,"L",5,2024,-0.677372430739117,6.8065390730888,3.38146156696741
148,"R",5.25,2024,-1.02601440222497,4.48840678065866,0.457762208233766
148,"T",5.25,2024,-1.31733271250967,3.50025466754001,0.0991792406048035
148,"L",5.25,2024,-0.677372430739117,6.8065390730888,2.85469476399977
148,"R",5.5,2024,-1.02601440222497,4.48840678065866,0.354194519641865
148,"T",5.5,2024,-1.31733271250967,3.50025466754001,0.0713498717302391
148,"L",5.5,2024,-0.677372430739117,6.8065390730888,2.40998811733242
148,"R",5.75,2024,-1.02601440222497,4.48840678065866,0.274058791852616
148,"T",5.75,2024,-1.31733271250967,3.50025466754001,0.0513293322763657
148,"L",5.75,2024,-0.677372430739117,6.8065390730888,2.03455822980727
148,"R",6,2024,-1.02601440222497,4.48840678065866,0.212053595486625
148,"T",6,2024,-1.31733271250967,3.50025466754001,0.0369264903782711
148,"L",6,2024,-0.677372430739117,6.8065390730888,1.71761311215856
148,"R",6.25,2024,-1.02601440222497,4.48840678065866,0.164076937852763
148,"T",6.25,2024,-1.31733271250967,3.50025466754001,0.0265650385692704
148,"L",6.25,2024,-0.677372430739117,6.8065390730888,1.45004195988949
148,"R",6.5,2024,-1.02601440222497,4.48840678065866,0.126954893046544
148,"T",6.5,2024,-1.31733271250967,3.50025466754001,0.0191109760759198
148,"L",6.5,2024,-0.677372430739117,6.8065390730888,1.22415325695653
148,"R",6.75,2024,-1.02601440222497,4.48840678065866,0.0982316288893858
148,"T",6.75,2024,-1.31733271250967,3.50025466754001,0.0137484990139207
148,"L",6.75,2024,-0.677372430739117,6.8065390730888,1.03345367787253
148,"R",7,2024,-1.02601440222497,4.48840678065866,0.0760069398091205
148,"T",7,2024,-1.31733271250967,3.50025466754001,0.00989071538705706
148,"L",7,2024,-0.677372430739117,6.8065390730888,0.872461432617977
148,"R",7.25,2024,-1.02601440222497,4.48840678065866,0.0588105375474589
148,"T",7.25,2024,-1.31733271250967,3.50025466754001,0.00711541316391814
148,"L",7.25,2024,-0.677372430739117,6.8065390730888,0.736548688832187
148,"R",7.5,2024,-1.02601440222497,4.48840678065866,0.0455047833172471
148,"T",7.5,2024,-1.31733271250967,3.50025466754001,0.0051188516211388
148,"L",7.5,2024,-0.677372430739117,6.8065390730888,0.621808541602273
148,"R",7.75,2024,-1.02601440222497,4.48840678065866,0.0352094265943175
148,"T",7.75,2024,-1.31733271250967,3.50025466754001,0.00368251868382113
148,"L",7.75,2024,-0.677372430739117,6.8065390730888,0.524942706805412
148,"R",8,2024,-1.02601440222497,4.48840678065866,0.02724337159146
148,"T",8,2024,-1.31733271250967,3.50025466754001,0.00264921604695289
148,"L",8,2024,-0.677372430739117,6.8065390730888,0.443166709672593
149,"R",0,2024,-1.02158282371885,4.50839759462968,100
149,"T",0,2024,-1.29807042592438,3.55069845086504,100
149,"L",0,2024,-0.686504970690533,6.70813788189736,100
149,"R",0.25,2024,-1.02158282371885,4.50839759462968,77.4609919569249
149,"T",0.25,2024,-1.29807042592438,3.55069845086504,72.2875980235545
149,"L",0.25,2024,-0.686504970690533,6.70813788189736,84.2293927871236
149,"R",0.5,2024,-1.02158282371885,4.50839759462968,60.0020527495078
149,"T",0.5,2024,-1.29807042592438,3.55069845086504,52.2549682801501
149,"L",0.5,2024,-0.686504970690533,6.70813788189736,70.9459060928755
149,"R",0.75,2024,-1.02158282371885,4.50839759462968,46.4781852542861
149,"T",0.75,2024,-1.29807042592438,3.55069845086504,37.7738614176908
149,"L",0.75,2024,-0.686504970690533,6.70813788189736,59.7573059093519
149,"R",1,2024,-1.02158282371885,4.50839759462968,36.0024633415472
149,"T",1,2024,-1.29807042592438,3.55069845086504,27.3058170995949
149,"L",1,2024,-0.686504970690533,6.70813788189736,50.3332159133911
149,"R",1.25,2024,-1.02158282371885,4.50839759462968,27.8878652332907
149,"T",1.25,2024,-1.29807042592438,3.55069845086504,19.7387193020022
149,"L",1.25,2024,-0.686504970690533,6.70813788189736,42.3953621340811
149,"R",1.5,2024,-1.02158282371885,4.50839759462968,21.6022170453174
149,"T",1.5,2024,-1.29807042592438,3.55069845086504,14.2686460640291
149,"L",1.5,2024,-0.686504970690533,6.70813788189736,35.7093560954387
149,"R",1.75,2024,-1.02158282371885,4.50839759462968,16.7332916079908
149,"T",1.75,2024,-1.29807042592438,3.55069845086504,10.3144615101691
149,"L",1.75,2024,-0.686504970690533,6.70813788189736,30.0777738073797
149,"R",2,2024,-1.02158282371885,4.50839759462968,12.9617736665945
149,"T",2,2024,-1.29807042592438,3.55069845086504,7.45607647476528
149,"L",2,2024,-0.686504970690533,6.70813788189736,25.3343262418404
149,"R",2.25,2024,-1.02158282371885,4.50839759462968,10.0403184573556
149,"T",2.25,2024,-1.29807042592438,3.55069845086504,5.38981859040714
149,"L",2.25,2024,-0.686504970690533,6.70813788189736,21.3389491602111
149,"R",2.5,2024,-1.02158282371885,4.50839759462968,7.77733027270186
149,"T",2.5,2024,-1.29807042592438,3.55069845086504,3.89617039683232
149,"L",2.5,2024,-0.686504970690533,6.70813788189736,17.9736673047988
149,"R",2.75,2024,-1.02158282371885,4.50839759462968,6.02439717700107
149,"T",2.75,2024,-1.29807042592438,3.55069845086504,2.81644799477488
149,"L",2.75,2024,-0.686504970690533,6.70813788189736,15.1391108324098
149,"R",3,2024,-1.02158282371885,4.50839759462968,4.66655781273001
149,"T",3,2024,-1.29807042592438,3.55069845086504,2.03594260500533
149,"L",3,2024,-0.686504970690533,6.70813788189736,12.7515811275084
149,"R",3.25,2024,-1.02158282371885,4.50839759462968,3.61476197198404
149,"T",3.25,2024,-1.29807042592438,3.55069845086504,1.47173400629654
149,"L",3.25,2024,-0.686504970690533,6.70813788189736,10.7405793544578
149,"R",3.5,2024,-1.02158282371885,4.50839759462968,2.80003048038054
149,"T",3.5,2024,-1.29807042592438,3.55069845086504,1.06388116244759
149,"L",3.5,2024,-0.686504970690533,6.70813788189736,9.04672477207896
149,"R",3.75,2024,-1.02158282371885,4.50839759462968,2.16893138519902
149,"T",3.75,2024,-1.29807042592438,3.55069845086504,0.769054138158436
149,"L",3.75,2024,-0.686504970690533,6.70813788189736,7.6200013426444
149,"R",4,2024,-1.02158282371885,4.50839759462968,1.68007576584023
149,"T",4,2024,-1.29807042592438,3.55069845086504,0.555930763975482
149,"L",4,2024,-0.686504970690533,6.70813788189736,6.41828086128004
149,"R",4.25,2024,-1.02158282371885,4.50839759462968,1.30140335384774
149,"T",4.25,2024,-1.29807042592438,3.55069845086504,0.401868995951872
149,"L",4.25,2024,-0.686504970690533,6.70813788189736,5.40607899682834
149,"R",4.5,2024,-1.02158282371885,4.50839759462968,1.00807994725115
149,"T",4.5,2024,-1.29807042592438,3.55069845086504,0.290501444374984
149,"L",4.5,2024,-0.686504970690533,6.70813788189736,4.55350751262074
149,"R",4.75,2024,-1.02158282371885,4.50839759462968,0.780868726859588
149,"T",4.75,2024,-1.29807042592438,3.55069845086504,0.209996516362408
149,"L",4.75,2024,-0.686504970690533,6.70813788189736,3.8353917283965
149,"R",5,2024,-1.02158282371885,4.50839759462968,0.604868661706847
149,"T",5,2024,-1.29807042592438,3.55069845086504,0.151801437611526
149,"L",5,2024,-0.686504970690533,6.70813788189736,3.23052716383594
149,"R",5.25,2024,-1.02158282371885,4.50839759462968,0.4685372653947
149,"T",5.25,2024,-1.29807042592438,3.55069845086504,0.109733613014597
149,"L",5.25,2024,-0.686504970690533,6.70813788189736,2.7210534139221
149,"R",5.5,2024,-1.02158282371885,4.50839759462968,0.362933613462585
149,"T",5.5,2024,-1.29807042592438,3.55069845086504,0.0793237930727145
149,"L",5.5,2024,-0.686504970690533,6.70813788189736,2.29192676795988
149,"R",5.75,2024,-1.02158282371885,4.50839759462968,0.28113197713323
149,"T",5.75,2024,-1.29807042592438,3.55069845086504,0.05734126467344
149,"L",5.75,2024,-0.686504970690533,6.70813788189736,1.93047599977815
149,"R",6,2024,-1.02158282371885,4.50839759462968,0.217767618195515
149,"T",6,2024,-1.29807042592438,3.55069845086504,0.0414506229087588
149,"L",6,2024,-0.686504970690533,6.70813788189736,1.62602821251429
149,"R",6.25,2024,-1.02158282371885,4.50839759462968,0.168684957215215
149,"T",6.25,2024,-1.29807042592438,3.55069845086504,0.029963659666543
149,"L",6.25,2024,-0.686504970690533,6.70813788189736,1.36959368994811
149,"R",6.5,2024,-1.02158282371885,4.50839759462968,0.13066504114102
149,"T",6.5,2024,-1.29807042592438,3.55069845086504,0.0216600098528965
149,"L",6.5,2024,-0.686504970690533,6.70813788189736,1.15360044869405
149,"R",6.75,2024,-1.02158282371885,4.50839759462968,0.101214437008758
149,"T",6.75,2024,-1.29807042592438,3.55069845086504,0.0156575008543241
149,"L",6.75,2024,-0.686504970690533,6.70813788189736,0.971670653124531
149,"R",7,2024,-1.02158282371885,4.50839759462968,0.0784017069106008
149,"T",7,2024,-1.29807042592438,3.55069845086504,0.0113184312781085
149,"L",7,2024,-0.686504970690533,6.70813788189736,0.818432291017471
149,"R",7.25,2024,-1.02158282371885,4.50839759462968,0.0607307398841123
149,"T",7.25,2024,-1.29807042592438,3.55069845086504,0.0081818221048913
149,"L",7.25,2024,-0.686504970690533,6.70813788189736,0.68936054909776
149,"R",7.5,2024,-1.02158282371885,4.50839759462968,0.0470426335370132
149,"T",7.5,2024,-1.29807042592438,3.55069845086504,0.00591444267418615
149,"L",7.5,2024,-0.686504970690533,6.70813788189736,0.580644204619024
149,"R",7.75,2024,-1.02158282371885,4.50839759462968,0.0364396905804315
149,"T",7.75,2024,-1.29807042592438,3.55069845086504,0.00427540854564926
149,"L",7.75,2024,-0.686504970690533,6.70813788189736,0.489073087804227
149,"R",8,2024,-1.02158282371885,4.50839759462968,0.0282265457896363
149,"T",8,2024,-1.29807042592438,3.55069845086504,0.00309059014334363
149,"L",8,2024,-0.686504970690533,6.70813788189736,0.411943292142737
150,"R",0,2024,-1.01715124521274,4.52838840860071,100
150,"T",0,2024,-1.27880813933909,3.60114223419007,100
150,"L",0,2024,-0.681269986675179,6.76217565945239,100
150,"R",0.25,2024,-1.01715124521274,4.52838840860071,77.5468581302327
150,"T",0.25,2024,-1.27880813933909,3.60114223419007,72.6365436429637
150,"L",0.25,2024,-0.681269986675179,6.76217565945239,84.3396998345486
150,"R",0.5,2024,-1.01715124521274,4.52838840860071,60.1351520587044
150,"T",0.5,2024,-1.27880813933909,3.60114223419007,52.7606747239617
150,"L",0.5,2024,-0.681269986675179,6.76217565945239,71.1318496818176
150,"R",0.75,2024,-1.01715124521274,4.52838840860071,46.6329210533632
150,"T",0.75,2024,-1.27880813933909,3.60114223419007,38.3235305221926
150,"L",0.75,2024,-0.681269986675179,6.76217565945239,59.9923885084072
150,"R",1,2024,-1.01715124521274,4.52838840860071,36.162365131235
150,"T",1,2024,-1.27880813933909,3.60114223419007,27.8368879732769
150,"L",1,2024,-0.681269986675179,6.76217565945239,50.5974003915669
150,"R",1.25,2024,-1.01715124521274,4.52838840860071,28.0427779848555
150,"T",1.25,2024,-1.27880813933909,3.60114223419007,20.2197532815522
150,"L",1.25,2024,-0.681269986675179,6.76217565945239,42.6736956143322
150,"R",1.5,2024,-1.01715124521274,4.52838840860071,21.746293259692
150,"T",1.5,2024,-1.27880813933909,3.60114223419007,14.6869299168543
150,"L",1.5,2024,-0.681269986675179,6.76217565945239,35.9908667894367
150,"R",1.75,2024,-1.01715124521274,4.52838840860071,16.8635671826777
150,"T",1.75,2024,-1.27880813933909,3.60114223419007,10.6680782588673
150,"L",1.75,2024,-0.681269986675179,6.76217565945239,30.3545890180632
150,"R",2,2024,-1.01715124521274,4.52838840860071,13.0771665188476
150,"T",2,2024,-1.27880813933909,3.60114223419007,7.7489233203677
150,"L",2,2024,-0.681269986675179,6.76217565945239,25.6009692638453
150,"R",2.25,2024,-1.01715124521274,4.52838840860071,10.140931767825
150,"T",2.25,2024,-1.27880813933909,3.60114223419007,5.62855006945868
150,"L",2.25,2024,-0.681269986675179,6.76217565945239,21.5917806318622
150,"R",2.5,2024,-1.01715124521274,4.52838840860071,7.86397397107898
150,"T",2.5,2024,-1.27880813933909,3.60114223419007,4.08838422766842
150,"L",2.5,2024,-0.681269986675179,6.76217565945239,18.2104429738468
150,"R",2.75,2024,-1.01715124521274,4.52838840860071,6.09826473875104
150,"T",2.75,2024,-1.27880813933909,3.60114223419007,2.96966099382241
150,"L",2.75,2024,-0.681269986675179,6.76217565945239,15.358632942684
150,"R",3,2024,-1.01715124521274,4.52838840860071,4.72901270536528
150,"T",3,2024,-1.27880813933909,3.60114223419007,2.15705910382589
150,"L",3,2024,-0.681269986675179,6.76217565945239,12.9534249225498
150,"R",3.25,2024,-1.01715124521274,4.52838840860071,3.66720077359029
150,"T",3.25,2024,-1.27880813933909,3.60114223419007,1.56681317735501
150,"L",3.25,2024,-0.681269986675179,6.76217565945239,10.9248796979721
150,"R",3.5,2024,-1.01715124521274,4.52838840860071,2.84379898124686
150,"T",3.5,2024,-1.27880813933909,3.60114223419007,1.13807893737318
150,"L",3.5,2024,-0.681269986675179,6.76217565945239,9.21401074455521
150,"R",3.75,2024,-1.01715124521274,4.52838840860071,2.20527676149651
150,"T",3.75,2024,-1.27880813933909,3.60114223419007,0.826661204036448
150,"L",3.75,2024,-0.681269986675179,6.76217565945239,7.77106900468092
150,"R",4,2024,-1.01715124521274,4.52838840860071,1.71012284161669
150,"T",4,2024,-1.27880813933909,3.60114223419007,0.600458126249384
150,"L",4,2024,-0.681269986675179,6.76217565945239,6.55409627248353
150,"R",4.25,2024,-1.01715124521274,4.52838840860071,1.3261465338412
150,"T",4.25,2024,-1.27880813933909,3.60114223419007,0.436152028930856
150,"L",4.25,2024,-0.681269986675179,6.76217565945239,5.52770512307995
150,"R",4.5,2024,-1.01715124521274,4.52838840860071,1.02838497119683
150,"T",4.5,2024,-1.27880813933909,3.60114223419007,0.316805758844033
150,"L",4.5,2024,-0.681269986675179,6.76217565945239,4.66204990854459
150,"R",4.75,2024,-1.01715124521274,4.52838840860071,0.797480234646641
150,"T",4.75,2024,-1.27880813933909,3.60114223419007,0.230116753286168
150,"L",4.75,2024,-0.681269986675179,6.76217565945239,3.93195889900336
150,"R",5,2024,-1.01715124521274,4.52838840860071,0.618420866178077
150,"T",5,2024,-1.27880813933909,3.60114223419007,0.167148855930479
150,"L",5,2024,-0.681269986675179,6.76217565945239,3.31620233303725
150,"R",5.25,2024,-1.01715124521274,4.52838840860071,0.479565951742869
150,"T",5.25,2024,-1.27880813933909,3.60114223419007,0.121411151686657
150,"L",5.25,2024,-0.681269986675179,6.76217565945239,2.79687509358992
150,"R",5.5,2024,-1.01715124521274,4.52838840860071,0.371888328238943
150,"T",5.5,2024,-1.27880813933909,3.60114223419007,0.0881888641823033
150,"L",5.5,2024,-0.681269986675179,6.76217565945239,2.35887605868099
150,"R",5.75,2024,-1.01715124521274,4.52838840860071,0.288387714302347
150,"T",5.75,2024,-1.27880813933909,3.60114223419007,0.0640573428200127
150,"L",5.75,2024,-0.681269986675179,6.76217565945239,1.98946898736057
150,"R",6,2024,-1.01715124521274,4.52838840860071,0.223635611675062
150,"T",6,2024,-1.27880813933909,3.60114223419007,0.0465290397739814
150,"L",6,2024,-0.681269986675179,6.76217565945239,1.67791217224134
150,"R",6.25,2024,-1.01715124521274,4.52838840860071,0.173422390514339
150,"T",6.25,2024,-1.27880813933909,3.60114223419007,0.03379708628208
150,"L",6.25,2024,-0.681269986675179,6.76217565945239,1.4151460895557
150,"R",6.5,2024,-1.01715124521274,4.52838840860071,0.134483615138212
150,"T",6.5,2024,-1.27880813933909,3.60114223419007,0.0245490353273331
150,"L",6.5,2024,-0.681269986675179,6.76217565945239,1.19352996415163
150,"R",6.75,2024,-1.01715124521274,4.52838840860071,0.104287818239638
150,"T",6.75,2024,-1.27880813933909,3.60114223419007,0.0178315707594649
150,"L",6.75,2024,-0.681269986675179,6.76217565945239,1.00661958920088
150,"R",7,2024,-1.01715124521274,4.52838840860071,0.0808719264574067
150,"T",7,2024,-1.27880813933909,3.60114223419007,0.0129522366769247
150,"L",7,2024,-0.681269986675179,6.76217565945239,0.848979940007789
150,"R",7.25,2024,-1.01715124521274,4.52838840860071,0.0627136380771113
150,"T",7.25,2024,-1.27880813933909,3.60114223419007,0.00940805704657434
150,"L",7.25,2024,-0.681269986675179,6.76217565945239,0.7160271330581
150,"R",7.5,2024,-1.01715124521274,4.52838840860071,0.0486324559479651
150,"T",7.5,2024,-1.27880813933909,3.60114223419007,0.00683368746258989
150,"L",7.5,2024,-0.681269986675179,6.76217565945239,0.603895134755125
150,"R",7.75,2024,-1.01715124521274,4.52838840860071,0.0377129416192164
